quote_date,expiration,strike,log_moneyness,iv_fit,density_nonnegative
2025-10-08,2026-06-18,233.8771186440678,1.0565705139712092,0.755426479539108,True
2025-10-08,2026-06-18,247.64830508474574,0.9993567423817906,0.7319250316440447,True
2025-10-08,2026-06-18,261.4194915254237,0.9452399930910271,0.7091483962415812,True
2025-10-08,2026-06-18,275.1906779661017,0.8939021255822769,0.68702089264085,True
2025-10-08,2026-06-18,288.9618644067797,0.8450716350626858,0.6654779060356443,True
2025-10-08,2026-06-18,302.7330508474576,0.7985149605205909,0.6444639901255604,True
2025-10-08,2026-06-18,316.5042372881356,0.7540297279472437,0.6239313979090377,True
2025-10-08,2026-06-18,330.27542372881356,0.71143943367688,0.6038389346782513,True
2025-10-08,2026-06-18,344.0466101694915,0.6705892145244734,0.5841510572361822,True
2025-10-08,2026-06-18,357.81779661016947,0.6313424485716397,0.5648371640178292,True
2025-10-08,2026-06-18,371.58898305084745,0.5935779982314231,0.5458710352682012,True
2025-10-08,2026-06-18,385.3601694915254,0.5571879552497205,0.5272303927150095,True
2025-10-08,2026-06-18,399.1313559322034,0.5220757818241865,0.5088965555826307,True
2025-10-08,2026-06-18,412.9025423728813,0.48815476716753675,0.49085417519736224,True
2025-10-08,2026-06-18,426.6737288135593,0.45534673738269965,0.4730910344245707,True
2025-10-08,2026-06-18,440.4449152542373,0.42358097034244674,0.45559790116799426,True
2025-10-08,2026-06-18,454.2161016949152,0.3927932776836296,0.43836842744417814,True
2025-10-08,2026-06-18,467.9872881355932,0.36292522395273435,0.4213990873371641,True
2025-10-08,2026-06-18,481.75847457627117,0.3339234590257697,0.40468914860442806,True
2025-10-08,2026-06-18,495.52966101694915,0.3057391446386669,0.38824067397282824,True
2025-10-08,2026-06-18,509.3008474576271,0.2783274595433807,0.3720585493332645,True
2025-10-08,2026-06-18,523.0720338983051,0.25164717069819553,0.3561505371891744,True
2025-10-08,2026-06-18,536.843220338983,0.22566026019225927,0.34052735488094255,True
2025-10-08,2026-06-18,550.6144067796611,0.20033159943131082,0.3252027782981337,True
2025-10-08,2026-06-18,564.3855932203389,0.1756286635773241,0.31019377294541745,True
2025-10-08,2026-06-18,578.1567796610169,0.15152128041770718,0.2955206551962105,True
2025-10-08,2026-06-18,591.9279661016949,0.12798140879979336,0.28120728706686154,True
2025-10-08,2026-06-18,605.6991525423729,0.1049829425497,0.26728130739809774,True
2025-10-08,2026-06-18,619.4703389830509,0.08250153643707216,0.2537744001976709,True
2025-10-08,2026-06-18,633.2415254237287,0.060514451276594994,0.24072259598475412,True
2025-10-08,2026-06-18,647.0127118644068,0.0390004156954026,0.22816659276056303,True
2025-10-08,2026-06-18,660.7838983050847,0.01793950245988656,0.21615206774927131,True
2025-10-08,2026-06-18,674.5550847457627,-0.002686982440371253,0.20472992708241086,True
2025-10-08,2026-06-18,688.3262711864406,-0.02289659949877233,0.19395640623823132,True
2025-10-08,2026-06-18,702.0974576271186,-0.04270586552063058,0.18389288908762533,True
2025-10-08,2026-06-18,715.8686440677966,-0.062130334726245316,0.17460526189586148,True
2025-10-08,2026-06-18,729.6398305084746,-0.08118467212590758,0.16616257282126246,True
2025-10-08,2026-06-18,743.4110169491526,-0.09988272003399967,0.158634752045034,True
2025-10-08,2026-06-18,757.1822033898304,-0.11823755847790983,0.15208920102919934,True
2025-10-08,2026-06-18,770.9533898305084,-0.13626156016211613,0.14658622486263762,True
2025-10-08,2026-06-18,784.7245762711864,-0.1539664405659337,0.14217358150558856,True
2025-10-08,2026-06-18,798.4957627118644,-0.17136330368296668,0.1388808158515713,True
2025-10-08,2026-06-18,812.2669491525423,-0.18846268384947365,0.1367144010779793,True
2025-10-08,2026-06-18,826.0381355932203,-0.2052745840562276,0.13565482366587836,True
2025-10-08,2026-06-18,839.8093220338983,-0.22180851109276564,0.13565646482500882,True
2025-10-08,2026-06-18,853.5805084745763,-0.2380735078332053,0.1366504777504948,True
2025-10-08,2026-06-18,867.3516949152543,-0.25407818293814777,0.13855008888844372,True
2025-10-08,2026-06-18,881.1228813559321,-0.2698307382169248,0.14125720002307576,True
2025-10-08,2026-06-18,894.8940677966101,-0.2853389938679186,0.14466904309373488,True
2025-10-08,2026-06-18,908.6652542372881,-0.300610411791407,0.14868390698322526,True
2025-10-08,2026-06-18,922.4364406779661,-0.31565211714891156,0.1532054126721035,True
2025-10-08,2026-06-18,936.207627118644,-0.33047091832497466,0.1581452460632532,True
2025-10-08,2026-06-18,949.978813559322,-0.3450733254313496,0.16342454613418164,True
2025-10-08,2026-06-18,963.75,-0.3594655674794881,0.16897427347996882,True
2025-10-08,2026-06-30,344.75,0.66854684072464,0.5458186752090372,True
2025-10-08,2026-06-30,354.33474576271186,0.6411242815721053,0.5348487003458349,True
2025-10-08,2026-06-30,363.9194915254237,0.6144336913525356,0.5239812326269669,True
2025-10-08,2026-06-30,373.5042372881356,0.5884370080752458,0.5132074718524133,True
2025-10-08,2026-06-30,383.08898305084745,0.5630990634767907,0.5025192092461012,True
2025-10-08,2026-06-30,392.6737288135593,0.5383872969224046,0.49190878769001617,True
2025-10-08,2026-06-30,402.25847457627117,0.5142715038139327,0.48136907097975107,True
2025-10-08,2026-06-30,411.8432203389831,0.49072361362744793,0.4708934217101679,True
2025-10-08,2026-06-30,421.4279661016949,0.46771749348939007,0.4604756876171762,True
2025-10-08,2026-06-30,431.0127118644068,0.44522877384430487,0.45011019640452415,True
2025-10-08,2026-06-30,440.5974576271186,0.42323469329811636,0.4397917592777925,True
2025-10-08,2026-06-30,450.18220338983053,0.4017139601602767,0.42951568359455855,True
2025-10-08,2026-06-30,459.7669491525424,0.3806466285734877,0.4192777952211359,True
2025-10-08,2026-06-30,469.35169491525426,0.36001398742469365,0.4090744713612673,True
